#format x_y_z_r
0.0208459	0.0668621	0.0420024	0.00357467
0.0250015	0.1474	0.0095488	0.0048696
0.014096	0.0159487	0.0186052	0.00447645
0.0434827	0.173221	0.0339978	0.00750276
0.0296435	0.0711439	0.025897	0.0042811
0.0258448	0.0678804	0.0351672	0.00495468
0.0188566	0.0943068	0.0139022	0.00299087
0.00729439	0.145865	0.0242126	0.00458202
0.0159792	0.0495209	0.0068814	0.00412004
0.0156376	0.057901	0.0155856	0.00762345
0.0384719	0.156585	0.0140488	0.00405143
-0.000444207	0.0121179	0.0351987	0.00361806
0.0354934	0.0910941	0.0210519	0.00332102
0.0335213	0.090449	0.00885032	0.00364578
0.0170366	0.0617489	0.0440674	0.00312766
0.0215191	0.0587345	0.0319548	0.00566163
0.0133069	0.0961589	0.00887857	0.00472064
0.00576115	0.0824036	0.0141307	0.00228787
0.00581812	0.0567377	0.0304538	0.00230555
0.0299963	0.016388	0.0377223	0.00225718
0.0120884	0.0365965	0.0351738	0.00452011
0.0188644	0.117708	0.024416	0.00347495
0.0132314	0.00999889	0.0179631	0.00149889
0.038064	0.0393104	0.0267139	0.00479358
0.0370052	0.140644	0.0293728	0.00482163
0.00104503	0.0845082	0.0263953	0.00320244
0.0181783	0.0447004	0.0138389	0.00462618
0.0149953	0.0695504	0.0149204	0.00338293
0.0119411	0.0647588	0.00741034	0.0036693
0.0080646	0.0113582	0.0177257	0.0028582
0.0439766	0.146735	0.0171496	0.00326978
0.031681	0.146341	0.0306404	0.00307915
0.0303809	0.0666224	0.00544197	0.0059138
0.0301872	0.0972035	0.0415778	0.00178765
0.0342242	0.169949	0.0401692	0.00409489
0.0230627	0.0928709	0.0187769	0.00359419
0.0270559	0.0442199	0.0169064	0.00477934
0.0290203	0.0113699	0.0373302	0.00286995
0.00580041	0.0528836	0.0257799	0.00375251
0.0019698	0.0887199	0.032338	0.0041405
0.0067342	0.0822863	0.0274865	0.0023664
0.0269384	0.0768819	0.0286183	0.00262077
0.0255089	0.0114525	0.0225209	0.0029525
0.0115522	0.105373	0.0368995	0.00330854
0.00598354	0.038775	0.0031252	0.00547483
0.0248156	0.149859	0.0206771	0.00236225
0.0139237	0.0256121	0.0363657	0.00465527
0.00684718	0.161834	0.0141509	0.00583335
0.0125438	0.0417132	0.039848	0.00242516
0.0233182	0.128072	0.0123549	0.00257543
-0.00142161	0.0676284	0.0050844	0.00235297
0.0454985	0.0359617	0.0298832	0.00395473
0.0291456	0.111419	0.00616646	0.00438646
0.0335155	0.059224	-0.00338624	0.00295089
0.00898361	0.0829995	0.018618	0.00308332
0.0153143	0.160965	0.036941	0.00483379
0.00312962	0.147453	0.0105937	0.00331532
0.0188573	0.0109488	0.0191367	0.00244984
0.0244732	0.0138789	0.00249328	0.004452
0.0342386	0.0182887	0.0148022	0.00434552
0.0165839	0.0466378	0.0324122	0.00219985
0.0171819	0.074294	0.00237133	0.00471978
0.051612	0.0834006	0.0151918	0.00125335
0.0121662	0.159571	0.00250555	0.00170962
0.0292052	0.152533	0.00250798	0.00431776
0.018616	0.0683076	0.00886307	0.00378301
0.0138589	0.0923966	0.0285168	0.00249264
0.00578603	0.138164	0.0190031	0.00372535
0.0301172	0.0472741	0.0421654	0.00247848
0.0277118	0.162087	0.0331613	0.0034822
0.0588625	0.16169	0.0159759	0.00228018
0.0177252	0.152226	0.0283376	0.00165717
0.0100966	0.0206181	0.0150448	0.00262817
0.0155773	0.0995868	0.0325564	0.00395678
0.0253179	0.0374514	0.0340248	0.0025351
0.0369069	0.0981872	0.0136232	0.00498008
0.0133382	0.154665	0.0142244	0.00383821
0.0196893	0.0295209	0.0050488	0.00421468
0.0280916	0.097109	0.0107907	0.0043323
0.0343164	0.0762977	0.0372119	0.00133371
0.0216705	0.114025	0.0221747	0.00104222
0.0122838	0.0326083	0.00611905	0.00348609
0.0231384	0.0485946	0.0293213	0.00494138
0.0186136	0.0700099	0.0355567	0.00259368
0.000885392	0.164048	0.044439	0.00577554
0.0288581	0.0760064	0.00909032	0.00426935
0.0316565	0.151128	0.0351914	0.00352555
0.0227374	0.155792	0.0142105	0.00499409
0.0296029	0.0178747	0.0060478	0.00295846
0.0324186	0.0831605	0.0022137	0.00627297
0.0162494	0.140412	0.020135	0.00280413
0.0343881	0.0101201	0.0158745	0.00162005
0.0164167	0.152224	0.0342341	0.00438266
0.0162309	0.0252526	0.0278216	0.00380375
0.0147168	0.0766073	0.0146277	0.00165549
0.0121048	0.0493805	0.0392776	0.0044156
0.00932029	0.108131	0.018568	0.00401049
0.0399393	0.165493	0.0203909	0.00372814
0.00413289	0.140323	0.027443	0.00256989
0.0310829	0.0443341	0.0258681	0.0033544
0.0157786	0.125864	0.00979403	0.00498572
0.0222331	0.116686	0.0412076	0.00405621
0.0325664	0.103419	0.00914836	0.0031588
0.0234715	0.0160994	0.0247493	0.00242729
0.034025	0.0788176	0.0132166	0.00291571
0.0232895	0.0213828	0.0292695	0.00437534
0.0135192	0.141364	0.00505181	0.00799057
0.029384	0.140325	-0.000295177	0.00802119
0.0301223	0.0215485	5.87956e-05	0.00340908
0.0312213	0.0747418	-0.0068275	0.00398743
0.0260463	0.0748679	0.00113984	0.00424089
0.0268679	0.0181379	0.0164772	0.00194394
0.00992742	0.0226305	0.000267895	0.0011672
0.0322285	0.0811673	0.0336382	0.00253319
0.0160235	0.11192	0.0268483	0.0034159
0.00797875	0.0900906	0.0252031	0.00464001
0.0092292	0.0310422	0.0401054	0.00343901
0.0109186	0.0298939	0.0253169	0.00367933
0.0175258	0.104899	0.0348838	0.00216164
0.0283444	0.169553	0.0433907	0.00261274
0.0137649	0.033455	0.0225044	0.0016773
0.0272224	0.101328	0.0224847	0.0044033
0.0254558	0.0778503	0.0189001	0.00627697
0.0232308	0.0104604	0.0354544	0.0019604
0.00370944	0.102754	0.0182047	0.00320293
0.00792096	0.0769673	0.0232009	0.00456657
0.0191388	0.0904924	0.00491344	0.00186804
0.0226851	0.0336924	0.00241499	0.00155738
0.0276479	0.0219563	0.0126976	0.00348505
0.0314061	0.115458	0.0361183	0.00179279
0.0307016	0.139439	0.00938434	0.00178763
0.0358948	0.052591	0.0357499	0.00414871
0.0143653	0.142569	0.0334452	0.00370916
-0.000714077	0.0742511	0.0243964	0.00434751
0.0343723	0.0738013	0.00116936	0.00334563
0.0312056	0.0984813	0.0366456	0.00340819
0.028223	0.0876611	0.0216408	0.00427809
0.0316118	0.114098	0.0405515	0.00230601
0.0419113	0.0299444	0.0306633	0.00220396
0.0352819	0.110852	0.0273023	0.00485102
0.0236371	0.0934968	0.0312745	0.00622632
-0.000777289	0.0512779	0.028507	0.00302717
0.00255245	0.0599132	0.0412061	0.00715277
0.0046409	0.123653	0.0275262	0.00460947
0.0044543	0.0153061	0.00966356	0.00680636
0.0281552	0.110721	0.0133683	0.0016251
0.0410542	0.143796	0.00367134	0.00478421
0.0164447	0.0890899	0.0179991	0.00406735
0.0250667	0.0703384	0.0292839	0.00146993
0.0355777	0.0275655	0.0238098	0.00742642
0.0183433	0.0418351	0.0400975	0.00338093
0.00545023	0.0263528	0.0281522	0.0034289
0.0417945	0.0953563	0.0273894	0.00367927
0.0283329	0.0250869	0.00559074	0.00339717
0.0178209	0.0273742	0.0166229	0.0077045
0.0314479	0.0553406	0.00103336	0.00328441
-0.00544578	0.100756	0.0343328	0.00125393
0.0112171	0.123649	0.0220367	0.00333569
0.0419501	0.100283	0.0253955	0.00163797
0.006262	0.119594	0.0137253	0.0070694
0.014055	0.114958	0.00535121	0.00527407
0.0389717	0.05225	0.0208543	0.00469108
0.0195486	0.0412323	0.0328598	0.00398147
0.00105446	0.116521	-0.00273693	0.00798193
0.0150963	0.127555	0.0305874	0.00469698
0.00996703	0.0459029	0.00550507	0.00303075
0.0337501	0.0814609	0.0252645	0.00478407
0.0414332	0.0671589	0.0266498	0.00339794
0.0290388	0.137671	0.0280045	0.0037908
0.0153011	0.010754	0.0227112	0.00225417
0.0314329	0.0547991	0.0273729	0.00559635
0.00854366	0.128356	0.0298857	0.00194177
0.0163854	0.0820477	0.0146306	0.00373956
0.018721	0.148033	0.0180136	0.00453505
0.024143	0.0650581	0.0129277	0.00380598
0.0363241	0.0890215	0.0145728	0.00220954
0.0134068	0.0179841	0.00216083	0.00493855
0.0211374	0.0373741	0.00893161	0.00464624
0.0137931	0.0109315	0.0138668	0.00243186
0.0224396	0.0215976	-0.00203515	0.00436405
0.0119843	0.151534	0.0207686	0.00354165
0.0410165	0.134465	0.00560896	0.00102798
0.025471	0.158082	0.0247321	0.00611533
0.00593282	0.0175687	0.0201062	0.0039806
0.0171149	0.151804	0.0241413	0.00260427
0.0177068	0.142447	0.0143206	0.00223819
0.0237504	0.0570512	0.0233945	0.00334367
0.0251376	0.0822953	0.0349925	0.00401843
0.0175197	0.150556	0.0101945	0.00327616
0.0275424	0.0132957	0.0300589	0.00479591
0.00477031	0.0678206	0.0166309	0.0071277
0.0161308	0.0114397	0.00559774	0.00294005
0.00756599	0.0607396	0.00965001	0.00267986
0.00956392	0.0966014	0.00212825	0.00301087
0.029211	0.0922162	0.0394257	0.00373131
0.0265762	0.0462924	0.0634649	0.00211558
0.0166537	0.0352758	0.0425492	0.00275535
0.0139433	0.134898	0.0158135	0.00457143
0.00831019	0.16103	0.0233139	0.00308844
0.00521591	0.0294711	0.0232039	0.00241719
0.0188803	0.135927	0.0325741	0.00314641
0.0290461	0.121061	0.0290789	0.00724311
0.0244467	0.030503	0.0261614	0.00432361
0.0383281	0.132772	0.0460946	0.00218609
0.034336	0.104723	0.0199071	0.00388934
0.0181379	0.0120536	0.0373949	0.00355364
0.0263444	0.0598823	0.0265724	0.00163961
0.00196222	0.0233592	0.00759732	0.00187335
0.007966	0.141101	0.0329823	0.00287269
0.0366416	0.144865	0.0346303	0.0019305
0.00530631	0.0241905	0.0221296	0.00297234
0.0239986	0.0494077	0.0117577	0.00314342
0.0323002	0.0965775	0.0199395	0.00300212
0.00428459	0.045127	0.013522	0.0068268
